company_key,stability_score,region,rating,still_active,duration_days
global tunnelling experts,12.9,rest_england,A,True,1041
marv studios,0.0,london,A,True,747
konsistent consulting,0.0,london,A,True,272
atkins,0.0,london,A,False,106
lincolnshire wildlife trust,12.9,rest_england,A,True,935
vehicle certification agency,12.9,rest_england,A,True,566
m a spice,12.9,rest_england,A,True,1041
neo energy resources uk,27.8,scotland,A,False,63
pier health group,12.9,rest_england,A,True,1041
shicken foods,12.9,rest_england,A,True,935
crest advisory uk,0.0,london,A,True,846
dolphin homes,12.9,rest_england,A,True,1041
capita,0.0,london,A,True,1041
euroimmun uk,12.9,rest_england,A,True,747
haz international,12.9,rest_england,A,True,1041
thsolutions 786,12.9,rest_england,A,False,538
casa rosa pizza ltd t a casa rosa,12.9,rest_england,A,True,566
baba couriers,0.0,london,A,True,747
quadrant care services,12.9,rest_england,A,True,1041
burnage butchers ltd t a burnage butchers,12.9,rest_england,A,True,1041
corten management uk,0.0,london,A,False,475
range chicken,12.9,rest_england,A,True,846
parts4hybrid,12.9,rest_england,A,True,747
west somerset healthcare,12.9,rest_england,A,True,1041
southern land london,0.0,london,A,True,566
standing on giants,0.0,london,A,True,1041
cavendish learning london,0.0,london,A,False,832
suffolk pharma,12.9,rest_england,A,True,1041
mr ananthan paventhiran trading as south view stores,12.9,rest_england,A,True,935
fountain care services,12.9,rest_england,A,True,747
thorpe house school,12.9,rest_england,A,False,574
alphabet print,0.0,london,A,False,188
socius technologies group,12.9,rest_england,A,True,1041
reliable textiles,12.9,rest_england,A,True,467
dynasoft business solutions,0.0,london,A,True,272
palm pr,0.0,london,A,True,1041
ar removals,12.9,rest_england,A,True,1
winpower direct,12.9,rest_england,A,True,935
rs global,12.9,rest_england,A,True,1041
basswood investment uk ltd t a jrc global buffet,0.0,london,A,True,1041
queenbee nursery,0.0,london,A,True,1041
cambridge enterprise,12.9,rest_england,A,True,1041
the office of the children s commissioner,0.0,london,A,True,1041
hadrian security,0.0,london,A,True,1
chamberlains uk,0.0,london,A,True,1041
the woosaa chicken,12.9,rest_england,A,False,832
cartref annwyl ammanford,12.9,rest_england,A,True,1041
c verty furniture ltd t a verty furniture,12.9,rest_england,A,True,566
pakeeza halal meat,12.9,rest_england,A,True,1041
beauty bar calcot limited t a beauty lounge calcot,12.9,rest_england,A,True,1041
kruger cowne,0.0,london,A,True,1
sivas trading gb ltd t a abi convenience store premier,12.9,rest_england,A,True,1041
scottish friendly assurance society,27.8,scotland,A,False,1
rios piri piri southampton,12.9,rest_england,A,True,1041
three ings food wine,0.0,london,A,True,935
7 ice limited t a the jolly farmers,12.9,rest_england,A,True,1041
nasim co solicitors,0.0,london,A,True,1041
house brickwork,12.9,rest_england,A,True,1041
abtech,12.9,rest_england,A,True,1
cimb bank berhad,0.0,london,A,True,1041
kaz residentials,12.9,rest_england,A,True,393
artefact uk,0.0,london,A,True,747
lerue healthcare,27.8,scotland,A,True,272
hop and vine,12.9,rest_england,A,True,1041
se20 dry cleaners,12.9,rest_england,A,True,1041
littledata technologies,12.9,rest_england,A,True,1041
willow support,12.9,rest_england,A,True,1041
h s autocare,12.9,rest_england,A,True,1041
prolog fulfilment,12.9,rest_england,A,True,747
chaudrys foods t a cafe rajas,12.9,rest_england,A,True,846
arth pvt,12.9,rest_england,A,True,1041
menai finance uk,0.0,london,A,True,1041
dsquare childcare,0.0,london,A,True,393
talan uk ireland,0.0,london,A,True,272
pkbc,27.8,scotland,A,True,1041
nurkas consultancy,0.0,london,A,True,935
bosi pubs,12.9,rest_england,A,True,1041
enate,12.9,rest_england,A,True,1041
red27mobile,0.0,london,A,False,195
sunday treat,0.0,london,A,True,393
hb pizza,12.9,rest_england,A,False,294
clinova,0.0,london,A,True,1041
midland pressure diecasting,12.9,rest_england,A,True,467
skz retails,27.8,scotland,A,True,467
koh e noor hair and beauty saloon,0.0,london,A,True,846
sh cuisine,12.9,rest_england,A,True,1041
blue recruit,12.9,rest_england,A,False,832
meniscus systems,12.9,rest_england,A,False,648
academy music group,0.0,london,A,True,1041
dawson international uk,0.0,london,A,True,566
immersive mobile designs pvt,12.9,rest_england,A,True,467
tradetower,12.9,rest_england,A,True,1
alyana uk,10.4,wales,A,True,1041
soyasa,12.9,rest_england,A,True,1041
synergy eco,12.9,rest_england,A,True,566
grandwalk limited t a maxim restaurant,12.9,rest_england,A,True,1041
orison services limited t a orison soft and tonertown,12.9,rest_england,A,True,566
irrational agency,0.0,london,A,True,1041
jp property investment group,12.9,rest_england,A,True,1041
pher import,12.9,rest_england,A,True,209
mvm advisory group,0.0,london,A,True,1
do it creative,12.9,rest_england,A,True,1041
saddleback consulting ltd t a saddleback solutions,12.9,rest_england,A,True,1041
pearlfisher,0.0,london,A,True,1041
cambridge eatery limited t a zara,12.9,rest_england,A,True,1041
chestergate hospitality,12.9,rest_england,A,True,1
omega pretzels uk,12.9,rest_england,A,True,566
r h motor services,12.9,rest_england,A,True,935
specialist aviation cabinair services,12.9,rest_england,A,True,747
our voice legal,12.9,rest_england,A,True,1
oranmore precast,12.9,rest_england,A,True,566
indian heat ltd t a daakoo,0.0,london,A,True,1041
craze nw,12.9,rest_england,A,True,747
mrs rinkle patel t a rinkle stores,0.0,london,A,True,935
c gars,0.0,london,A,True,1041
ratatype,12.9,rest_england,A,True,1
be bird,12.9,rest_england,A,True,393
shield home solutions,0.0,london,A,True,272
delta service station,12.9,rest_england,A,True,393
quantumcrest solutions ltd t a reachtix,0.0,london,A,True,272
vijay raju t a mfg gainsborough,12.9,rest_england,A,True,393
wilder logistics,12.9,rest_england,A,True,393
elite choice home care,12.9,rest_england,A,True,1041
intelligent solutions 24,0.0,london,A,True,1041
tera healthcare,12.9,rest_england,A,True,935
bluebell daycare nursery,12.9,rest_england,A,True,1041
block property solutions,12.9,rest_england,A,True,1
the butts dental practice,12.9,rest_england,A,True,935
reading heating plumbing,12.9,rest_england,A,True,846
everun,14.0,ni,A,True,1041
kym technology,12.9,rest_england,A,True,935
mighty protection,12.9,rest_england,A,True,1041
ishmeh ltd t a mamtaz mahal,12.9,rest_england,A,True,1041
logicmove storage solutions,12.9,rest_england,A,True,1
cogitor ltd t a superbyte,12.9,rest_england,A,True,935
well care 24 7,12.9,rest_england,A,True,1041
healthy cafes uk,12.9,rest_england,A,True,393
j k coaches,0.0,london,A,True,846
alpian technlogies,0.0,london,A,True,1041
tamal beauty,12.9,rest_england,A,True,272
m2m pharmaceuticals,12.9,rest_england,A,True,566
county cars 2003,12.9,rest_england,A,True,467
haskoch,12.9,rest_england,A,True,467
muze capital advisors,0.0,london,A,True,1041
eco frames oldbury,12.9,rest_england,A,True,1041
key care support,12.9,rest_england,A,True,1041
havilah global empire,12.9,rest_england,A,True,1041
blue building services,0.0,london,A,True,935
modern indian diner,0.0,london,A,True,1041
3rd floor hotel,12.9,rest_england,A,True,1041
moka holiday,27.8,scotland,A,True,1041
econic energy,12.9,rest_england,A,True,747
southpark residential home,0.0,london,A,True,467
krypton jewellers,12.9,rest_england,A,True,846
sjvr,12.9,rest_england,A,True,1041
samy s premier,12.9,rest_england,A,True,1041
nexus foods,0.0,london,A,True,1041
total asia food cardiff,10.4,wales,A,True,1041
mca care solutions,10.4,wales,A,True,1041
x prompt,12.9,rest_england,A,True,846
deniz beren,12.9,rest_england,A,True,566
rajshree catering limited t a the gurkha kitchen,12.9,rest_england,A,True,1041
next gate tech,0.0,london,A,True,935
safeguard pms,12.9,rest_england,A,True,467
ladybird nurseries,12.9,rest_england,A,True,393
radiocoms systems,0.0,london,A,True,1041
danehill,0.0,london,A,True,1041
eyeora,0.0,london,A,True,1041
ipswich school,12.9,rest_england,A,True,1041
zhaxi,12.9,rest_england,A,True,566
happy hour productions,12.9,rest_england,A,True,1041
namaste lounge limited ta namaste lounge,12.9,rest_england,A,True,1041
exactera,0.0,london,A,True,846
hybridaero,12.9,rest_england,A,True,566
best body work solutions,12.9,rest_england,A,False,1
regenesis health travel,12.9,rest_england,A,True,1041
mr mrs mascarenhas t a st chamonds nursing home,12.9,rest_england,A,True,1041
prim care group,12.9,rest_england,A,False,106
square guys shb,0.0,london,A,True,1041
nonna juana,12.9,rest_england,A,True,935
double impact services,12.9,rest_england,A,True,566
cyden,10.4,wales,A,True,1041
zm brands ltd t a oodles n oodles coventry,12.9,rest_england,A,True,1041
saint germain,0.0,london,A,True,1041
a sh limited t a spice house,27.8,scotland,A,True,393
genincode,12.9,rest_england,A,True,1041
hungerford park,12.9,rest_england,A,True,1041
gareth ward chiropractic,12.9,rest_england,A,True,1041
avanti foundation,12.9,rest_england,A,True,846
allen street clinic,12.9,rest_england,A,True,1
verified care,12.9,rest_england,A,True,1041
james nail limited t a j co nail bar,12.9,rest_england,A,True,1041
thompson wilson estate agents,12.9,rest_england,A,True,747
jaflong tandoori,12.9,rest_england,A,True,1041
stephan,12.9,rest_england,A,True,935
gb burga,12.9,rest_england,A,True,1041
shirdi sai baba,0.0,london,A,True,1041
seagate technology ireland,0.0,london,A,True,1041
intrepid owls ltd t a rest less,12.9,rest_england,A,True,1041
homlyheart,12.9,rest_england,A,False,357
gridimp,12.9,rest_england,A,True,1041
pellenc st uk,0.0,london,A,True,1
nsah alliance homes,12.9,rest_england,A,True,1041
idtechex,12.9,rest_england,A,True,1041
drayton plastics,12.9,rest_england,A,True,393
mimasm ltd t a appamondo,0.0,london,A,True,846
grow vitis,12.9,rest_england,A,True,935
marjorie mcclure school,12.9,rest_england,A,True,1041
burning bull bfd,12.9,rest_england,A,True,846
pink elephant emea,12.9,rest_england,A,True,1041
hms eco homes,12.9,rest_england,A,True,747
g m roberts fishing nefyn,12.9,rest_england,A,True,1041
costcutter greenock,12.9,rest_england,A,True,935
sbr retail,0.0,london,A,True,1041
cotton passion uk,12.9,rest_england,A,True,846
norfolk and norwich association for the blind t a vision norfolk,12.9,rest_england,A,False,475
harxplus,12.9,rest_england,A,True,747
onesa partners uk,0.0,london,A,True,467
archna,12.9,rest_england,A,True,566
suusd uk,12.9,rest_england,A,True,272
midland telecom networks group,12.9,rest_england,A,True,393
langstone engineering,12.9,rest_england,A,True,1041
local express,0.0,london,A,True,1041
thetford visionplus,12.9,rest_england,A,True,1041
levelup talent solutions,12.9,rest_england,A,True,1041
cars spot,12.9,rest_england,A,True,846
homeaglobe,12.9,rest_england,A,True,747
s d int,12.9,rest_england,A,True,1041
elm villa madeley practice,12.9,rest_england,A,True,1041
ms minibuses,12.9,rest_england,A,True,846
firestone belfast,14.0,ni,A,True,1041
xeptionflow,0.0,london,A,True,566
gdm international,12.9,rest_england,A,True,1
the lifescape project,0.0,london,A,True,566
vector gb,12.9,rest_england,A,True,1041
lee s mini market,12.9,rest_england,A,True,846
highercroft news,12.9,rest_england,A,True,1
cmk superstores,12.9,rest_england,A,True,846
syldon foods,0.0,london,A,True,1041
middle east plastic international,0.0,london,A,True,747
clacton dental care ltd t a together dental,12.9,rest_england,A,True,1041
lightfield london,0.0,london,A,True,1041
the mudchute association,0.0,london,A,True,393
almarai,12.9,rest_england,A,True,747
ssr technologies uk,12.9,rest_england,A,True,1041
ademola pvt,12.9,rest_england,A,False,1
the curry kitchen,12.9,rest_england,A,True,1041
riley square limited t a nisa local,12.9,rest_england,A,True,1
im global partner uk,0.0,london,A,True,1041
comfy home properties,12.9,rest_england,A,True,393
yorkshire trade kitchens rotherham,12.9,rest_england,A,True,846
newcleo,0.0,london,A,False,188
naim takeaway,10.4,wales,A,True,566
caprice cloud technologies,0.0,london,A,True,1041
nature broking,0.0,london,A,True,1
saka maka 2 limited ta saka maka,0.0,london,A,False,294
above difference,12.9,rest_england,A,True,1041
tun abdul razak research centre,12.9,rest_england,A,True,1041
aux merveilleux de fred,0.0,london,A,True,1041
kabilas house,12.9,rest_england,A,True,1
heartlands news,12.9,rest_england,A,True,1041
prime energy markets,0.0,london,A,False,832
allen pyke associates,12.9,rest_england,A,True,1041
kurum group,0.0,london,A,True,747
ifor williams trailers,12.9,rest_england,A,True,1041
pz cussons,12.9,rest_england,A,True,1041
westco resources,12.9,rest_england,A,True,935
taskial solution,0.0,london,A,True,209
beone medicines uk,0.0,london,A,True,272
eip management gmbh,0.0,london,A,True,1041
spire healthcare,0.0,london,A,True,1041
snowball investment and management consultant ltd trading as the live inn whitbourne,12.9,rest_england,A,True,1041
rainbow professional,12.9,rest_england,A,True,1041
automotia,12.9,rest_england,A,True,566
mirahmad sardar,12.9,rest_england,A,False,1
vinyl factory manufacturing,0.0,london,A,True,1041
minster enterprises,12.9,rest_england,A,True,1041
jaysh care services,12.9,rest_england,A,True,1041
hometree marketplace,0.0,london,A,True,393
aspects care,12.9,rest_england,A,True,1041
london fields primary school,0.0,london,A,True,393
lustro,12.9,rest_england,A,True,1041
rwc partners,0.0,london,A,True,1041
energy network services,12.9,rest_england,A,True,467
people paye,12.9,rest_england,A,True,1041
terranova network limited t a getground,0.0,london,A,True,1041
dugout,0.0,london,A,False,106
twinglobe care,12.9,rest_england,A,True,1041
la tartine london,0.0,london,A,True,1041
boonnak thai restaurant,12.9,rest_england,A,True,1041
oddlygood uk,0.0,london,A,True,566
lowerhouse mini market,12.9,rest_england,A,True,935
ignition wealth uk,0.0,london,A,True,935
esri uk,12.9,rest_england,A,True,1041
interlink software services,12.9,rest_england,A,True,1041
khokhar sons,12.9,rest_england,A,True,846
aaha foods ltd t a reddy s eat in and takeaway,12.9,rest_england,A,True,846
furmanac group,12.9,rest_england,A,False,106
britannia social care,12.9,rest_england,A,True,393
monash enterprises,12.9,rest_england,A,True,1041
aaa freight services,27.8,scotland,A,True,1041
gt stewart,0.0,london,A,True,1041
sasko,12.9,rest_england,A,True,1041
the highfield hotel,12.9,rest_england,A,True,1041
forge europa,12.9,rest_england,A,True,1
dementech,0.0,london,A,True,1
prolific glaze,12.9,rest_england,A,True,747
coherence neuro,12.9,rest_england,A,True,209
trafigura,0.0,london,A,True,1041
suri marketing,12.9,rest_england,A,True,1
richard julian and associates,12.9,rest_england,A,False,106
novo healthcare,12.9,rest_england,A,False,769
a a contractors midlands,12.9,rest_england,A,True,1041
seven stars service,12.9,rest_england,A,True,846
inova parts,12.9,rest_england,A,True,846
oxford photovoltaics,12.9,rest_england,A,True,1041
ecolog international uk,12.9,rest_england,A,True,1041
leia24,0.0,london,A,True,846
harding james partnership,12.9,rest_england,A,True,846
servis facilities,0.0,london,A,True,566
cooke aquaculture uk holdings,12.9,rest_england,A,True,1041
zaam wholesale distribution,12.9,rest_england,A,True,393
mhs care,12.9,rest_england,A,False,184
rhondda hospitality,12.9,rest_england,A,True,566
rock and roll recipe ltd t a radhuni,12.9,rest_england,A,True,1041
divine home care,12.9,rest_england,A,True,935
narz,12.9,rest_england,A,True,566
apple leisure,0.0,london,A,True,747
hydrosurv unmanned survey uk,12.9,rest_england,A,True,272
protech team,12.9,rest_england,A,True,393
hanzak,12.9,rest_england,A,True,272
